Usgala Siyamabalangamuwa (HMIS),NA
Rajanganaya (Res) (HMIS),0.0
Kalawewa (Res) (HMIS),NA
Dambulu Oya(Res) (HMIS),NA
Kandalama (Res) (HMIS),NA
Dambulu Oya River (HMIS),NA
