,මඩකලපුව,,,,,,,"ප්‍රධාන වශවයන් වැසි
රහිත.",,
,,,ප.ව. 2.00 න් පසු ස්ථාන,,,ප.ව. 2.00 න් පසු ස්ථාන,,,,
,,,ස්වල්පයක වැසි වහෝ,,,ස්වල්පයක වැසි වහෝ,,,,
,,,ගිගුරුම් සහිත වැසි ඇති,,,ගිගුරුම් සහිත වැසි ඇති,,,,
,,,වේ.,,,වේ.,,,,
සබරගමුව,රත්නපුර,"වැසි වාර කිහිපයක්
ඇති වේ.",,,"වැසි වාර කිහිපයක් ඇති
වේ.",,,"වැසි වාර කිහිපයක් ඇති
වේ.",,
,කෑගල්ල,"වැසි වාර කිහිපයක්
ඇති වේ. විටින් විට
හමන පැ.කි.මී. (30-40)
ක පමණ තරමක තද
සුළං ඇතිවිය හැක.",,,"වැසි වාර කිහිපයක් ඇති
වේ. විටින් විට හමන
පැ.කි.මී. (30-40) ක
පමණ තරමක තද සුළං
ඇතිවිය හැක.",,,"වැසි වාර කිහිපයක් ඇති
වේ. විටින් විට හමන
පැ.කි.මී. (30-40) ක
පමණ තරමක තද සුළං
ඇතිවිය හැක.",,
බස්නාහිර,වකාළඹ,"වැසි වාර කිහිපයක්
ඇති වේ.",,,"වැසි වාර කිහිපයක් ඇති
වේ.",,,"වැසි වාර කිහිපයක් ඇති
වේ.",,
,කළුතර,"වැසි වාර කිහිපයක්
ඇති වේ.",,,"වැසි වාර කිහිපයක් ඇති
වේ.",,,"වැසි වාර කිහිපයක් ඇති
වේ.",,
,ගම්පහ,"වැසි වාර කිහිපයක්
ඇති වේ.",,,"වැසි වාර කිහිපයක් ඇති
වේ.",,,"වැසි වාර කිහිපයක් ඇති
වේ.",,
දකුණ,ගාල්ල,,වැසි වාර කිහිපයක්,,,වැසි වාර කිහිපයක් ඇති,,,වැසි වාර කිහිපයක් ඇති,
,,,ඇති වේ.,,,වේ.,,,වේ.,
,මාතර,,වැසි වාර කිහිපයක්,,,වැසි වාර කිහිපයක් ඇති,,,වැසි වාර කිහිපයක් ඇති,
,,,ඇති වේ. විටින් විට,,,වේ. විටින් විට හමන,,,වේ. විටින් විට හමන,
,,,හමන පැ.කි.මී. (30-40),,,පැ.කි.මී. (30-40) ක,,,පැ.කි.මී. (30-40) ක,
,,,ක පමණ තරමක තද,,,පමණ තරමක තද සුළං,,,පමණ තරමක තද සුළං,
,,,සුළං ඇතිවිය හැක.,,,ඇතිවිය හැක.,,,ඇතිවිය හැක.,
