Masspotha,,0.0
Amunugama,,N.A
Ethiliyagala,,0.0
Ma Eliya,,0.0
Daisy Valley,,0.0
Diniminiyathanna,,0.0
Moragasw,e-wa (HMIS),-
Nugawela (HMIS),,NA
