ජල මිනුේ ස්ථානය,සුළු ගංවතුර මට්ටම,මහ ගංවතුර මට්ටම,"2021/05/13 දින ප.ව. 5.00 ට
පවතින ජල මට්ටම"
"පානදුගම ජල මිනුම්
ස්ථානය",6.00 m,7.50 m,5.82 m
