Kukulegama(CEB),15.0
Halwathura (HMIS),44.0
Anguruwathota (HMIS),NA
Dela (HMIS),25.0
Magura (Baduraliya) (HMIS),NA
Malwala (HMIS),NA
Banagoda (HMIS),NA
Watapotha (HMIS),NA
Paragoda (HMIS),13.0
