"Locations for Potential Risk
නායයෑමේ අවදානම පැවතිය හැකි ප්‍රමේශ fdjpahd mghaKs;s ,lq;fs;",,,
District,,,
,Level 1 (Yellow),Level 2 (Amber),Level 3 (Red)
,,,
Galle,"Elpitiya
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.","Neluwa
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.",
Hambantota,"Walasmulla
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.",,
Kalutara,"Mathugama,
Walallawita,
Bulathsinhala and
Agalawatta
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.","Ingiriya
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.",
Kandy,,"Pasbage Korale
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.",
Kegalle,"Yatiyanthota,
Ruwanwella,
Deraniyagala,
Dehiowita and
Kegalle
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.",,
Matale,"Yatawatta
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.",,
Matara,"Athuraliya and
Mulatiyana
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.","Pitabeddara and
Kotapola
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.",
Ratnapura,"Kolonna and
Imbulpe
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.","Kalawana,
Ayagama,
Eheliyagoda,
Ratnapura,
Pelmadulla,
Nivithigala,",
