,"සුළයේ යේ ෙ පැ.කි.මි. (40-50), විටින් විට පැ.කි.මි. 60 දක්වා. යමම මුහුදු ප්‍රයේශ විටින් විට රළු යේ."
,"සුළයේ යේ ෙ පැ.කි.මි. (50-60), විටින් විට පැ.කි.මි. 70 දක්වා. යමම මුහුදු ප්‍රයේශ විටින් විට ඉතා රළු
යේ. න්‍ාවික හා ධීවර ප්‍රජාව යේ පිලිබදව ඉතා අවධ්‍ාන්‍යෙන් කටයුතු කරන්න්‍."
,යමම මට්ටයේ අන්‍තුරු ඇඟවීේ යන්‍ාමැත .
