,"සුළයේ යේගෙ පැ.කි.මි. (40-50), විටින් විට පැ.කි.මි. 60 දක්වා. යමම මුහුදු ප්‍රයේශ විටින් විට රළු යේ."
,යමම මට්ටයේ අන්‍තුරු ඇඟවීේ යන්‍ාමැත.
,යමම මට්ටයේ අන්‍තුරු ඇඟවීේ යන්‍ාමැත.
