"Locations for Potential Risk
නායයෑපම් අවදානම ෙැවතිය හැකි ප්‍රපේශ fdjpahd mghaKs;s,lq;fs;",,,
District,,,
,Level 1 (Yellow),Level 2 (Amber),Level 3 (Red)
,,,
Badulla,"↓ Haldummulla
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.",,
Galle,"↓ Niyagama
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.",,
Kandy,"↓ Medadumbara,
↓ Ganga Ihala Korale,
↓ Yatinuwara,
↓ Pathadumbara,
↓ Ududumbara and
↓ Doluwa
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.",,
Kegalle,"↓ Mawanella,
↓ Yatiyanthota,
↓ Aranayaka,
↓ Kegalle and
↓ Dehiowita
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.",,
Matale,"↓ Wilgamuwa,
↓ Rattota,
↓ Ambanganga Korale,
↓ Ukuwela and
↓ Laggala Pallegama
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.",,
Moneragala,"↓ Badalkumbura
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.",,
Nuwara Eliya,"↓ Walapane,
↓ Ambagamuwa and
↓ Nildandahinna
Divisional Secretariat",,
