UsgalaSi,yamabalangamuwa(HMIS),NA
Rajangan,aya(Res)(HMIS),NA
Kalawewa,(Res)(HMIS),NA
Dambulu,Oya(Res)(HMIS),NA
Kandalam,a(Res)(HMIS),NA
Dambulu,OyaRiver(HMIS),NA
