"SRL
NO","Area (District / Divisional
Secretary / GN Division)","Detail of
Disaster/
Incident","Affected
Families /
People",Damage occurred,"Action Taken to Settle
the Situation",Remarks
01,"Monaragla District
Monaragla DS Division &
(Siyabalanduwa dumping site)",High wind,-,"41 Houses
Partially
Damaged","Coordinated by
DDMCU Monaragala",
