Masspotha,2.2
Amunugama,12.0
Ethiliyagala,0.0
Ma Eliya,28.0
Daisy Valley,3.6
Diniminiyathanna,0.0
Moragaswewa (HMIS),NA
Nugawela (HMIS),NA
