"Locations for Potential Risk
නායයෑමේ අවදානම පැවතිය හැකි ප්‍රමේශ fdjpahd mghaKs;s ,lq;fs;",,,
District,,,
,Level 1 (Yellow),Level 2 (Amber),Level 3 (Red)
,,,
Colombo,"Seethawaka and
Padukka
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.",,
Galle,,"↑ Ambalangoda,
↑ Bope Poddala,
↑ Baddegama,
↑ Akmeemana,
↑ Niyagama,
↑ Thawalama and
↑ Neluwa
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.","Yakkalamulla,
Elpitiya,
Nagoda,
↑↑ Imaduwa and
Galle Four Gravets
Divisional Secretariat
Division(s) (DSD) and
surrounding areas."
Gampaha,"Mirigama
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.",,
Hambantota,"Okewela and
Beliatta
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.","Katuwana and
Walasmulla
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.",
Kalutara,"Kaluthara,
Beruwala and
Agalawatta
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.","Bulathsinhala,
Dodangoda and
Palindanuwara
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.","Ingiriya,
Walallawita and
Mathugama
Divisional Secretariat
Division(s) (DSD) and
surrounding areas."
Kandy,"Pasbage Korale
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.",,
Kegalle,"Bulathkohupitiya and
Kegalle
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.","Deraniyagala,
↑ Ruwanwella,
↑ Yatiyanthota and
Dehiowita
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.",
