Masspotha,4.0
Amunugama,0.0
Ethiliyagala,3.1
Ma Eliya,7.1
Daisy Valley,0.0
Diniminiyathanna,0.0
Moragaswewa (HMIS),NA
Nugawela (HMIS),4.0
