"ඉදිරි
පැය 24","ඉදිරි පැය
24-48","ඉදිරි පැය
48-72","ඉදිරි පැය
72-96","ඉදිරි පැය 96-
120","ඉදිරි පැය
120-144","ඉදිරි පැය
144-168"
නැත,නැත,නැත,අඩු මට්ටවම්,අඩු මට්ටවම්,අඩු මට්ටවම්,නැත
