Masspotha,4.0
Amunugama,0.0
Ethiliyagala,0.0
Ma Eliya,0.0
Daisy Valley,3.4
Diniminiyathanna,21.0
Moragaswewa (HMIS),NA
Nugawela (HMIS),NA
