ජල මිණුේ ස ථානය,සුළු ගංවතුර මට්ටම,මහ ගංවතුර මට්ටම,"2021/05/14 දින මෙ.ව. 2.00
ට ෙවතින ජල මට්ටම"
දැරණියගල,5.8m,6.4 m,5.61 m
ද්‍හාද්‍ලාම්බුව,3.4 m,5.0 m,5.01 m
කිතුල්ගල,4.0 m,6.0 m,2.90 m
ග්ද්‍ල්න්ද්‍කෝස්,16.5 m,19.0 m,15.43 m
හංවැල්ල,8.0 m,10.0 m,6.80 m
නාගලගම් වීදිය,5.0 Ft,7.0 Ft,4.15 Ft
