Masspotha,4.0
Amunugama,4.2
Ethiliyagala,0.0
Ma Eliya,1.4
Daisy Valley,8.1
Diniminiyathanna,0.0
Moragaswewa (HMIS),NA
Nugawela (HMIS),NA
