ජල මිනුේ ස්ථානය,සුළු ගංවතුර මට්ටම,මහ ගංවතුර මට්ටම,"2021/05/13 දින ප.ව. 11.00
ට පවතින ජල මට්ටම"
"දූනමද්‍ේ ජල මිනුම්
ස්ථානය",4.4 m,5.50 m,4.29 m
