"දදනික තත්ත්ව වාර්තාව-ශ්‍රී ලංකාව/epiyik mwpf;if-,yq;if/Situation Report- Sri Lanka දිනය/jpfjp /Date :23rd January 2025 at 0900hrs",,,,,,,,,,,,,,,,,,
"පළාත khfhzk;
Province",#,"පරිපාලන ප්‍රලද්ශය நிர்வாகப் பிரிவு
Administrative purview",,"ආපදාව
mdHj;jk
Disaster","ආරම්භක දිනය
mdu;j;jk;
Muk;gpj;j jpfjp
Date of
commenced","බලපෑමට ලක්වු
ghjpf;fg;gl;l Affected",,"මිය යෑම්
kuzq;f
s;
Deaths","තුවාලවු
පුද්ගලයින්
fhakil
e;NjhH
Injured
People","අතුරුදහ
න්වූ
පුද්ගලයින්
fhzhky;
NghNdhH
Missing
People","නිවාස්ත්‍ හානි
Nrjkile;j
tPLfs; Houses
Damaged",,"ලවනත් හානි பிற பாதிப்புகள்
Other Damages",,"ආරක්ිත ස්ත්‍රථාන ghJfhg;ghd
miktplk; Safe Location",,,"ලවනත් කරුණු
NtW Fwpg;Gf;fs;
Remarks"
,,"දිස්ත්‍රික්කය
மாவட்டம் District","ප්‍රා.ලේ. ලකා
gpuNjr nra.gp DS
Division",,,"පවුේ ස්ත්‍ංඛ්‍යාව
FLk;gq;fs;
Families","පුද්ගලයින්
egHfs;
People",,,,"පූර්ණ
හානි
KOik
Fully","අර්ධ හානි
gFjpasT
Partially","කුඩා හා මධය
පරිමාණ වයාපාරික
ස්ත්‍රථාන சிறிய,
நடுத்தர,
நிறுவனங்களின்
சேதங்கள்; Small,
Medium,
Enterprises
Damages","ඉතා වැදගත් යටිතල
පහසුකම් වලට වූ
හානි mbg;gilf;
fl;likg;Gf;fs;
Damages to
critical
Infrastructure","ආරක්ිත
ස්ත්‍රථාන
ස්ත්‍ංඛ්‍යාව
vz;zpf;i
f No.
of Safety
Locations","පවුේ
ස්ත්‍ංඛ්‍යාව
FLk;gq;f
s;
Families","පුද්ගලයින්
egHfs;
Persons",
"උතුරුමැද පලාත
tlkj;jpa
khfhzk;
North Central",1,"අනුරාධපුර
m.Guk;
Anuradhapura",Ipalogama,,2025.01.19,9,29,,,,,4,,,,,,
,,,Kahatagasdigiliya,,2025.01.18/19/20,245,802,,,,,,4,2,,,,
,,,Palugaswewa,,2025.01.15/19/20,40,118,,,,,2,,,,,,
,,,Na.Nu.Pa,,2025.01.19,67,247,,,,,1,,,3,31,120,
,,,Padaviya,,2025.01.16,44,126,,,,,2,,,,,,
,,,Horowpothana,,2025.01.19,310,1023,,,,,2,2,,,,,
,,,Mihinthalaya,,2025.01.19/20,11,43,,,,,2,,,,,,
,,,Thambuttegama,,2025.01.19/20,7,17,,,,,,,,,,,
,,,Medawachchiya,,2025.01.20,183,567,,,,,,,,,,,
,,,Kebithigollewa,Flood / Flash Flood /,2025.01.19/20,29,113,,,,,3,,,,,,
,,,Kekirawa,Heavy Rain / High,2025.01.19,11,43,,,,,2,,,,,,
,,,C.N.P.,wind,2025.01.19,109,378,,,,,1,,,2,31,107,
,,,Palagala,,2025.01.15/18/19,6,18,,,,1,4,,,,,,
,,,Rajanganaya,,2025.01.20,4,7,,,,,,,,,,,
,,,Galnewa,,2025.01.19/20,2,8,,,,,,,,,,,
,,,Rambewa,,2025.01.18/19/20,98,337,,,,,4,,,,,,
,,,Thirappane,,2025.01.19/20,25,79,,,,,13,,,,,,
,,,Thalawa,,2025.01.20,2,6,,,,,1,,,,,,
,,,Galenbindunuwewa,,2025.01.19,13,40,,,,,1,,,,,,
,,,Nachchauwa,,2025.01.21,6,22,,,,,,,,1,5,19,
,,,Mahawilachchiya,,2025.01.21,1,2,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,1222,4025,0,0,0,1,43,6,2,6,67,246,
,2,"නපානලාන් රුව
nghyd;dWit
Polonnaruwa",Lankapura,Heavy Rain & Flood,2025.01.19 / 20,123,439,,,,,1,,,1,1,6,
,,,Dimbulagala,,,19,40,,,,,,,,1,7,17,
,,,Hingurakgoda,,,69,243,,,,,,,,,,,
,,,Welikanda,,,,,1,,,,,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,211,722,1,0,0,0,1,0,0,2,8,23,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,1433,4747,1,0,0,1,44,6,2,8,75,269,
,3,"කිලින ාච්චිය
fpspnehr;rp
Killinochchi",Kandawalai,"Heavy Rain & Flash
Flood",2025.01.15-17,36,103,,,,,,,,2,34,97,
,,,Karachchi,Tree Fallen,2025.01.15-17,548,1961,,,,,,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,584,2064,0,0,0,0,0,0,0,2,34,97,
,4,"යාප ය
aho;g;ghzk;
Jaffna",Jaffna,High Wind,2025.01.19,50,227,,3,,,50,2,1,,,,
,,,Telippalai,High Wind,2025.01.19,1,5,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,51,232,0,3,0,0,51,2,1,0,0,0,
,5,"වව්නියාව
tTdpah Vavuniya",Vengalacheddikulam,Flood,2025.01.21,19,61,,,,,,,,1,19,61,
,,,,,2025.01.19,5,19,,,,,,,,,,,
,,,Vavunia North,,2025.01.19,2,11,,,,,,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,26,91,0,0,0,0,0,0,0,1,19,61,
