Kukulegama(CEB),NA
Halwathura (HMIS),2.0
Anguruwathota (HMIS),NA
Dela (HMIS),0.0
Magura (Baduraliya) (HMIS),NA
Malwala (HMIS),0.0
Banagoda (HMIS),0.0
Watapotha (HMIS),0.0
Paragoda (HMIS),NA
