Masspotha,NA
Amunugama,47.2
Ethiliyagala,36.7
Ma Eliya,0.0
Daisy Valley,26.9
Diniminiyathanna,0.0
Moragaswewa (HMIS),NA
Nugawela (HMIS),NA
