Kukulegama(CEB),7.0
Halwathura (HMIS),NA
Anguruwathota (HMIS),NA
Dela (HMIS),4.0
Magura (Baduraliya) (HMIS),NA
Malwala (HMIS),NA
Banagoda (HMIS),NA
Watapotha (HMIS),NA
Paragoda (HMIS),8.0
