Kukulegama(CEB),57.0
Halwathura (HMIS),34.0
Anguruwathota (HMIS),NA
Dela (HMIS),37.0
Magura (Baduraliya) (HMIS),NA
Malwala (HMIS),NA
Banagoda (HMIS),NA
Watapotha (HMIS),29.0
Paragoda (HMIS),21.0
