Masspotha,11.4
Amunugama,19.4
Ethiliyagala,0.0
Ma Eliya,14.6
Daisy Valley,8.7
Diniminiyathanna,9.1
Moragaswewa (HMIS),NA
Nugawela (HMIS),5.0
