Masspotha,24.5
Amunugama,47.5
Ethiliyagala,37.0
Ma Eliya,37.8
Daisy Valley,69.7
Diniminiyathanna,21.0
Moragaswewa (HMIS),NA
Nugawela (HMIS),31.0
