,වවුනියා,,ප.ව. 2.00 න් පසු ස්ථාන,,,ප.ව. 2.00 න් පසු ස්ථාන,,"ප්‍රධ්‍ාන වශහයන් වැසි
රහිත",,
,,,ස්වල්පයක වැසි හ ෝ,,,ස්වල්පයක වැසි හ ෝ,,,,
,,,ගිගුරුම් සහිත වැසි ඇති,,,ගිගුරුම් සහිත වැසි ඇති,,,,
,,,විය ැක.,,,විය ැක.,,,,
,මන්නාරම,"ප්‍රධාන වශහයන් වැසි
රහිත. විටින් විට මන
පැ.කි.මී. (30-40) ක
පමණ තරමක තද සුළං
ඇතිවිය ැක.",ප්‍රධාන වශහයන් වැසි,,"ප්‍රධාන වශහයන් වැසි
රහිත. විටින් විට මන
පැ.කි.මී. (30-40) ක පමණ
තරමක තද සුළං ඇතිවිය
ැක.",ප්‍රධාන වශහයන් වැසි,,,ප්‍රධ්‍ාන වශහයන් වැසි,
,,,රහිත. විටින් විට මන,,,රහිත. විටින් විට මන,,,රහිත. විටින් විට හමන,
,,,පැ.කි.මී. (30-40) ක,,,පැ.කි.මී. (30-40) ක පමණ,,,පැ.කි.මී. (30-40) ක,
,,,පමණ තරමක තද සුළං,,,තරමක තද සුළං ඇතිවිය,,,පමණ තරමක තද සුළං,
,,,ඇතිවිය ැක.,,,ැක.,,,ඇතිවිය හැක.,
,කිලිහනාච්චි,,ප්‍රධාන වශහයන් වැසි,,ප්‍රධාන වශහයන් වැසි රහිත,,,,ප්‍රධ්‍ාන වශහයන් වැසි,
,,,රහිත,,,,,,රහිත,
උතුරු-මැද,අනුරාධ්‍පුර,"ප්‍රධාන වශහයන් වැසි
රහිත. විටින් විට මන
පැ.කි.මී. (30-40) ක
පමණ තරමක තද සුළං
ඇතිවිය ැක.",,,"ප්‍රධාන වශහයන් වැසි
රහිත. විටින් විට මන
පැ.කි.මී. (30-40) ක පමණ
තරමක තද සුළං ඇතිවිය
ැක.",,,"ප්‍රධ්‍ාන වශහයන් වැසි
රහිත. විටින් විට හමන
පැ.කි.මී. (30-40) ක
පමණ තරමක තද සුළං
ඇතිවිය හැක.",,
,හපාහලාන්නරුව,"ප්‍රධාන වශහයන් වැසි
රහිත. විටින් විට මන
පැ.කි.මී. (30-40) ක
පමණ තරමක තද සුළං
ඇතිවිය ැක.",,,"ප්‍රධාන වශහයන් වැසි
රහිත. විටින් විට මන
පැ.කි.මී. (30-40) ක පමණ
තරමක තද සුළං ඇතිවිය
ැක.",,,"ප්‍රධ්‍ාන වශහයන් වැසි
රහිත. විටින් විට හමන
පැ.කි.මී. (30-40) ක
පමණ තරමක තද සුළං
ඇතිවිය හැක.",,
නැහගනහිර,ිකුණාමලය,,ප්‍රධාන වශහයන් වැසි,,"ප්‍රධාන වශහයන් වැසි
රහිත.",,,"ප්‍රධ්‍ාන වශහයන් වැසි
රහිත.",,
,,,රහිත. විටින් විට මන,,,,,,,
,,,පැ.කි.මී. (30-40) ක,,,,,,,
,,,පමණ තරමක තද සුළං,,,,,,,
,,,ඇතිවිය ැක.,,,,,,,
,අම්පාර,"ප.ව. 2.00 න් පසු ස්ථාන
ස්වල්පයක වැසි හ ෝ
ගිගුරුම් සහිත වැසි ඇති
විය ැක.",ප.ව. 2.00 න් පසු ස්ථාන,,"ප.ව. 2.00 න් පසු ස්ථාන
ස්වල්පයක වැසි හ ෝ
ගිගුරුම් සහිත වැසි ඇති
විය ැක.",,,"ප.ව. 2.00 න් පසු ස්ථාන
ස්වල්පයක වැසි හහෝ
ගිගුරුම් සහිත වැසි ඇති
විය හැක.",,
,,,ස්වල්පයක වැසි හ ෝ,,,,,,,
,,,ගිගුරුම් සහිත වැසි ඇති,,,,,,,
,,,විය ැක.,,,,,,,
,මඩකලපුව,"ප.ව. 2.00 න් පසු ස්ථාන
ස්වල්පයක වැසි හ ෝ
ගිගුරුම් සහිත වැසි ඇති
හේ.",,,"ප.ව. 2.00 න් පසු ස්ථාන
ස්වල්පයක වැසි හ ෝ
ගිගුරුම් සහිත වැසි ඇති
හේ.",,,"ප.ව. 2.00 න් පසු ස්ථාන
ස්වල්පයක වැසි හහෝ
ගිගුරුම් සහිත වැසි ඇති
හේ.",,
