Usgala Siyamabalangamuwa (HMIS),NA
Rajanganaya (Res) (HMIS),9.0
Kalawewa (Res) (HMIS),NA
Dambulu Oya(Res) (HMIS),3.0
Kandalama (Res) (HMIS),NA
Dambulu Oya River (HMIS),NA
