"දදනික තත්ත්ව වාර්තාව-ශ්‍රී ලංකාව/epiyik mwpf;if-,yq;if/Situation Report- Sri Lanka දිනය/jpfjp /Date :03rd October 2023 at 1800hrs",,,,,,,,,,,,,,,,,,
"පළාත khfhzk;
Province",#,"පරිපාලන ප්‍රලද්ශය நிர்வாகப் பிரிவு
Administrative purview",,"ආපදාව
mdHj;jk
Disaster","ආරම්භක දිනය
mdu;j;jk;
Muk;gpj;j jpfjp
Date of
commenced","බලපෑමට ලක්වු
ghjpf;fg;gl;l Affected",,"මිය යෑම්
kuzq;f
s;
Deaths","තුවාලවු
පුද්ගලයින්
fhakil
e;NjhH
Injured
People","අතුරුදහ
න්වූ
පුද්ගලයින්
fhzhky;
NghNdhH
Missing
People","නිවාස්ත්‍ හානි
Nrjkile;j
tPLfs; Houses
Damaged",,"ලවනත් හානි பிற பாதிப்புகள்
Other Damages",,"ආරක්ිත ස්ත්‍රථාන ghJfhg;ghd
miktplk; Safe Location",,,"ලවනත් කරුණු
NtW Fwpg;Gf;fs;
Remarks"
,,"දිස්ත්‍රික්කය
மாவட்டம் District","ප්‍රා.ලේ. ලකා
gpuNjr nra.gp DS
Division",,,"පවුේ ස්ත්‍ංඛ්‍යාව
FLk;gq;fs;
Families","පුද්ගලයින්
egHfs;
People",,,,"පූර්ණ
හානි
KOik
Fully","අර්ධ හානි
gFjpasT
Partially","කුඩා හා මධය
පරිමාණ වයාපාරික
ස්ත්‍රථාන சிறிய,
நடுத்தர,
நிறுவனங்களின்
சேதங்கள்; Small,
Medium,
Enterprises
Damages","ඉතා වැදගත් යටිතල
පහසුකම් වලට වූ
හානි mbg;gilf;
fl;likg;Gf;fs;
Damages to
critical
Infrastructure","ආරක්ිත
ස්ත්‍රථාන
ස්ත්‍ංඛ්‍යාව
vz;zpf;i
f No.
of Safety
Locations","පවුේ
ස්ත්‍ංඛ්‍යාව
FLk;gq;f
s;
Families","පුද්ගලයින්
egHfs;
Persons",
"සබරගමුව පලොත
rg;ufKt
Sabaragamuwa",1,,Rathnapura,,"2023.09.27-
2023.10.02",63,255,,,,,18,,,,,,
,,,Kolonna,,,7,24,,,,,7,,,,,,
,,,Godakawela,,,13,56,,,,1,9,,,,,,
,,,Nivithigala,,,6,18,,,,,6,,,,,,
,,,Kahawatta,,,9,29,,,,,9,,,,,,
,,,Eheliyagoda,,,6,25,,,,,6,,,,,,
,,,Elapatha,,,78,294,,,,,6,,,,,,
,,රත්නපුර,Kuruvita,Tree Fallen/Cutting,,6,24,,,,,6,,,,,,
,,"uj;jpdGhp
Rathnapura",Kalawana,"Failure Risk/Heavy
Rain/Flood",,9,30,,,,,3,,,,,,
,,,Pelmadulla,,,11,48,,,,,11,,,,,,
,,,Opanayake,,,4,13,,,,,1,,,,,,
,,,Ayagama,,,19,62,,,,,5,,,,,,
,,,Kiriella,,,25,95,,,,1,4,,,,,,
,,,Weligepola,,,2,10,,,,,1,,,,,,
,,,Balangoda,,,1,4,,,,,1,,,,,,
,,,Embilipitiya,,,1,3,,,,,1,,,,,,
,දිස්ික් එ තුව/khtl;l $l;Lj;njhif/District Total,,,,,260,990,0,0,0,2,94,0,0,0,0,0,
,,,Warakapola,,2023.09.28,2,7,,,,,2,,,,,,
,,ෑගල්ල,Rambukkana,Tree Fallen/Cutting,2023.10.01,1,4,,,,,1,,,,,,
,2,Nffhiy,Dehiovita,Failure Risk/Heavy,2023.10.01,1,2,,,,,1,,,,,,
,,Kegalle,Yatiyantota,Rain/Flood/Lightning,2023.10.01,4,15,,,,,4,,,,,,
,,,Kegalle,,2023.10.01,1,2,,,,,1,,,,,,
,දිස්ික් එ තුව/khtl;l $l;Lj;njhif/District Total,,,,,9,30,0,0,0,0,9,0,0,0,0,0,
,පළොත් ඵ තුව/ khfhz $l;Lj;njhif/Province Total,,,,,269,1020,0,0,0,2,103,0,0,0,0,0,
,,,Colombo,Heavy Rain & Flood,2023.10.02,12,53,,,,,12,1,,,,,
,,ක ොළඹ,Seethawaka,"Heavy Rain & High
Wind",2023.09.30,10,36,,,,,,,,,,,
,3,"nfhOk;G
Colombo",Kolonnawa,Heavy Rain & Flood,2023.09.29,1126,3510,,,,,24,,,3,50,175,
,,,Padukka,"High Wind & Heavy
Rain",2023.09.29,2,6,,,,,2,,,,,,
,දිස්ික් එ තුව/khtl;l $l;Lj;njhif/District Total,,,,,1150,3605,0,0,0,0,38,1,0,3,50,175,
