Usgala Siyamabalangamuwa (HMIS),0.0
Rajanganaya (Res) (HMIS),5.0
Kalawewa (Res) (HMIS),NA
Dambulu Oya(Res) (HMIS),NA
Kandalama (Res) (HMIS),0.0
Dambulu Oya River (HMIS),NA
