Kukulegama(CEB),NA
Halwathura (HMIS),15.0
Anguruwathota (HMIS),NA
Dela (HMIS),4.0
Magura (Baduraliya) (HMIS),NA
Malwala (HMIS),NA
Banagoda (HMIS),NA
Watapotha (HMIS),NA
Paragoda (HMIS),41.0
