"24 ேணி
மநரம்","24-48 ேணி
மநரம்","48-72 ேணி
மநரம்","72-96 ேணி
மநரம்","96-120
ேணி மநரம்","120-144
ேணி மநரம்","144-168
ேணி மநரம்"
இல்ரல,இல்ரல,இல்ரல,இல்ரல,இல்ரல,இல்ரல,இல்ரல
