"Locations for Potential Risk
නායයෑමේ අවදානම පැවතිය හැකි ප්‍රමේශ fdjpahd mghaKs;s ,lq;fs;",,,
District,,,
,Level 1 (Yellow),Level 2 (Amber),Level 3 (Red)
,,,
Colombo,"Seethawaka
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.",,
Galle,"Elpitiya,
Yakkalamulla,
Nagoda and
Baddegama
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.",,
Kalutara,"Palindanuwara,
↓ Walallawita and
Mathugama
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.",,
Kandy,"Udunuwara
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.",,
Kegalle,"Dehiowita
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.",,
Kurunegala,"Alawwa
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.",,
Matara,"Pitabeddara,
↓ Welipitiya and
Kotapola
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.",,
Nuwara Eliya,"Ambagamuwa and
↓ Kotmale
Divisional Secretariat
Division(s) (DSD) and
surrounding areas.",,
