උතුරු පලාත tl,5,"යාපනය
aho;g;ghzk; Jaffna",Chankanai,High Wind,2025.02.28,2,10,,,,,2,,,,,,
khfhzk; Northen,දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,2,10,0,0,0,0,2,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,2,10,0,0,0,0,2,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,187,754,1,1,0,0,184,0,0,0,0,0,
ආපදා කළ නාකරණ ධ්‍යසරථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre,,,,,,,,,,,,,,,,,,
,,,,,,,"හදිසි ඇ තුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,
