,,
,▪ බලපෑමට ලක් වූ දිසරික් සංඛ්‍යාව : 08,
,▪ බලපෑමට ලක් වූ ප්‍රාදේශිය දේකම් දකාට්ඨාශ සංඛ්‍යාව : 71,
,"▪ බලපෑමට ලක් වූ මුළු පවුේ සංඛ්‍යාව : 54,126",
,"▪ බලපෑමට ලක් වූ මුළු පුේගල සංඛ්‍යාව : 219,027",
,▪ මියයෑම් : 10,
,▪ තුවාල ලැබූ සංඛ්‍යාව : 02,
,▪ අතුරුදහන් වීම් : 01,
,▪ මුළු පූර්ණ හානි සංඛ්‍යාව : 11,
,▪ මුළු අර්ධ හානි සංඛ්‍යාව : 724,
,,
,▪ මුළු සුරක්ෂිත මධයසරථාන සංඛ්‍යාව : 69,
,"▪ සුරක්ෂිත මධයසරථානයන්ි සිටින මුළු පවුේ සංඛ්‍යාව : 3,528",
,"▪ සුරක්ෂිත මධයසරථානයන්ි සිටින මුළු පුේගල සංඛ්‍යාව : 15,499",
,▪ ඥාති නිවාස වල සිටින මුළු පවුේ සංඛ්‍යාව : 612,
,"▪ ඥාති නිවාස වල සිටින මුළු පුේගල සංඛ්‍යාව : 2,471",
,,
,,
